sequence,score
好像 剛剛 說 完 不同 帳戶 帳戶 帳戶 帳戶 偷偷地 海 關 研究,5.35488902365388
發現 上網 賣 貨物 <MUMBLE> 句子 句子 合理 錢 相片 有關聯 方法 其實 <BAD> 相似,3.768758631544797
這 少 差不多 相似 研究 <BAD> 決定 這 這 這 有 關於 違法 海 關 研究 仍然 課 哪裏來 有 幾 人 騙,2.83922064683953
加拿大 那 法 繼續 審理 有 關於 華為 內地 電話 公司 <BAD> 副 董 事 名字 晚 女 關於 捉走 情況 怎樣 其實 違法 加拿大 美國 兩 違法 違法 兩者都 兩者都 違法 不,7.076953552780051
<MUMBLE> <MUMBLE> 內地 電話 公司 華為 副 董 事 名字 晚 女,1.4464482462585502
美國 法 會 有 關於 現在 彈劾 彈劾 政府 有權力的人 特朗普 開會 <X> 關於 和 全部 和 團體 談 人 主 團體 建議 不要 取消 找來 證 人 各種 建議,5.641335478266404
如果 特朗普 想 再 新 証實 沒 <X> 接受 不 建議 批准 完,1.8389682335495925
支持 五 三 反對 四 七 批准 完,0.9484287218315067
特朗普 代表 律 師 說 特朗普 弊病 沒,1.4043453389607317
特朗普 説 利用 權力 其實 烏克蘭 幫 不 其實 扣起 人 主 研究 關於 貪污 利用 關於 國 會 研究 明白,4.392380125528696
N B A <MUMBLE> 快 艇 <MUMBLE> 三 分 打敗 名字 獨行俠 白 衣服 艇 名字 李 攔截 名字 密 三 分球 其實 另 幫 比賽 防守 名字 密 入樽,4.101131188988952
名字 <MUMBLE> 分 九 奪取 能 第 四 十 冒號 零 超越 李 六 分 努力 快 艇 八 冒號 零 最尾 勝利 一 一 零 冒號 一 零 七 四 連勝 排隊 西 第 二,4.953667895125963
醫 管 屋 分開 牀 有 五 十 百分比 霸佔 霸佔 屋 屋 坐 坐 完畢 計劃 新 恭喜 之後 兩 星期 機會 減少 非 緊急 服務,4.677331372080368
可能 人民 <X> 不 方便 希望 大家 明白 這 情況,2.204882133019372
衞生 防 中 心 說 努力 考慮 健康 報告 意思 其實 加 高 高鐵 全部 表格 填寫 要,3.7081555278632616
保護 負責 每小時 清理 <MUMBLE> 拉 門 其實 擔心,2.0302206055585987
這 病 嚴重 容易 傳染 會,0.8886147739593064
覺得 政府 要 你 現在 要 做 好 那 武漢 人 來 禁止 對 飛機 火車 <BAD> 停 來 不行 對,2.349297541970527
要 <MUMBLE> 情況 病 人 醫 屋 內 照顧 仍然 有 部分 病 人 情況 普通 能 決定 他 醫院 <MUMBLE> 做 其他 去 處理,2.927427250228207
法 會 議員 寄信 關於 政府 負責 名字 張 要 求 開始 升 最 高 緊急,2.1608904079661677
澳門 確定 第 二 <X> 武漢 新 肺 炎 情況 病 武漢 男 來 澳門 其實 政府 有權力的人 名字 一 說 情況 緊急 嚴重 可能 會 關閉 賭場,4.8279259219023105
最 差 計劃 估 甚麼 可能 賭場 要 停 或者 關閉 如果 答 嚴重 情況 可能 有 機會,3.113938483866412
內 包括 武漢 三 十 收費 <X> 管理,1.5914381498115862
<MUMBLE> <X> 全身 保護 警察 封閉,1.3808210015430205
交通 貨 屋 說 武漢 出 船 各種 停,0.9401126954894925
有 團體 團體 貨 車 內 貨 足夠 各種 足夠 <BAD> 部分 油 入油 部分 站 消滅 消滅 油,3.4455124026628767
武漢 機場 早上 逐步 <BAD> 越減越少 有 部分 通宵 緊急 到 機場 飛走,3.528443419648624
武漢 全部 交通 暫停 消息 說 完 早上 <MUMBLE> 去 武漢 機場 路 <BAD> 順利,2.919554682357296
我 看 城市 封閉 害怕 想起 掛念 媽媽 我 掛念 我 爺爺 想 回家 十 時 後 飛機 各種 排隊 不要,5.165858766342731
到 飛機場 一定 飛機 坐上飛機 能 不行 不一定 十 二 十 二 點 後 不好意思 回家 休息 來 不要 政府 說 看,3.87945782685246
來 不要 看 政府 說 國 衞生 健康 委員 會 以前 說 武漢 肺 炎 怎樣 平等 沙 肺 炎 一 樣 甲 <X> 傳染 管理 規則 一 樣,3.4029774982266052
北京 飛 九 時 開始 飛 多 飛機 內 多 人 戴口罩,1.1878135846904114
飛機 降落 北京 套上 保護自己 <MUMBLE> 幫 額探 溫度,2.8030626350126098
外 匯 基金 上 年 投資 收入 <BAD> 倍 二 一 全部 收入 二 千 四 百 億 一直以來 記憶 內 <MUMBLE> 第 二 高,2.6802621953973365
有 藥 公司 說 口罩 少 消費 委員 會 說 提醒 其實 加價 想 賣 賺 不能,2.5289540946984546
新聞 外 匯 基金 上 年 投資 有 賺 一直以來 第 二 高,1.4714125362280461
限制 沒 變得 快 售罄,1.5520276169793452
估計 內地 七 內地 八 來貨 知道 香港 自由 經濟 困難 控制 消費 委員 會 <MUMBLE> 負責 到 上 水 二 四 藥 房 化妝品 依然 口罩 <MUMBLE> 加價,5.302516249859156
利用 關於 現在 香港 管理 限制 沒 消費 委員 會 說 <MUMBLE> 買 買 買 口罩 變 加 加價,3.04277674888438
世界 衞生 組織 暫時 決定 未 新 肺 武漢 肺 炎 <X> 病 國際 衞生 緊急 情況 決定 未 今日 二 日 緊急 開會,4.286239954257853
加拿大 法 屋 繼續 審判 關於 內地 華為 公司 電話 副 事 名字 晚 女 捉走 情況 <X> 欺騙 深入 重要 晚 女 有 關於 欺騙 銀行 給 銀行 可能 喫虧,6.669788739713554
內地 二 準備 新 鼠 年 新 恭喜 其實 比賽 盃 <MUMBLE> 肺 炎 宣傳 小心 保護自己 要,2.7758765555961062
全部 一 百 幾 準備 牀 這 變 地方 範圍 開始 現在 數 全部 全部 差不多 五 百 七 十 牀,2.23581355787145
內地 肺 炎 新 加 死亡 二 六 河 北 最 年輕 死亡,1.3515691582918443
政府 病 防 應變 計劃 升 緊急 武漢 飛機 甚麼 <MUMBLE> 地鐵 全部 停 健康 寫 全部 不同 要 寫,3.3527051323894175
中 小 學 幼稚園 恭喜 放假 放假 加 長 二 月 十 七 日 重複 上課,2.1810007948005854
內地 肺 炎 新 儲存 全部 一 千 三 百 武漢 防 醫生 懷疑 受感染 病 死亡,2.6818451759620934
香港 有權力的人 林 月 瑞士 回來 香港 之後 聯絡 屋 有權力的人 傳染 專家 開會 下午 說 新 防 計劃 包括 現在 應變 計劃 升 嚴重 再升級 緊急,6.136000090420908
要 錢 甚麼 人 政府 醫 管 屋 甚麼 大 內 研究 甚麼 瞄準 工作 全部 要 錢 節省 不,2.6413240090901917
中 小 學 幼稚園 恭喜 放假 加 長 小 學 政府 有權力的人 説 提醒 父母 快 安排 內地 某些人 人 放假 回來 香港,4.0475403290693
現在 我們 要 甚麼 <BAD> 要 誇張 防,1.1784453643637103
<MUMBLE> 蓋印 封 某人 現在 病 病 傳染 防 這 月 說 現在 時間 不適合 規則 要 全部 考慮 人人 健康 重要,3.7289026250411474
現在 要 對於 對於 規則 某人 香港 來回 來回 封關 封關 這 不適合 為何,4.325756546193087
幫 幫 幫 現在 真 義 做 要,0.2256051056723427
工 信 組 說 <BAD> 內地 政府 醫院 全部 命令 命令 <MUMBLE> 貨 急 買 買 口罩 全身裝備 防 護目鏡,2.7669665646746675
廣西 嬰兒 歲 兩 今 最 年輕 這 以前 <BAD> 常常 武漢 星期 二 去 廣西 後 發熱 後 打噴嚏,4.045478024383231
馬來西亞 法國 澳洲 証實 証實 証實 發現 發現 發現 証實 新 有 大馬 三 新加坡 兩 武漢 家庭 關聯,4.979822496401555
年初一 大埔 有檔 <MUMBLE> 來回 許願 今 人流 越來越少 一 半,2.8345300871838788
部分 垃圾桶 或者 換 袋 某些 傳染 醫生 說 可能 蚊 熱 容易 傳染 傳染 會 加,3.0159261413207257
新 時間 繼續 農曆 新年 年初一 後 某人 去 大埔 樹林 許願 後 有檔販 說 越來越少 一 半,3.9757937291279664
某人 來 樹林 許願 某人 一定 會,1.7693980456246692
部分 某人 失敗 再 擲 擲 最後 掛上 能,1.785975514278469
我 想 旅遊 多 要不要 讀書 進步,1.449501528566224
現在 發生 有 武漢 肺 炎 工作 壓力 有 辛苦 有 希望 身體健康,2.7052535751233027
嬴 掛 我們 夢想 目的 猜 今 年 能,1.2123699134509374
如果 擲 困難 有 部分 寫 木 鎖,0.8399928721695648
人流 猜 越來越少 一 半 現在 武漢 病 病 部分 人 留家 外出 不願意 現在 貨 訂 訂 越來越少 有否 今 越來越少 有 少 現在 生意 不好,5.220744229117759
八 鄉 名字 吳 家 某些 人 傳統 年 初一 全部 一 千 圍枱 飲茶 全部 全部,2.806069647743685
我 結婚 完 每 年初一 每 來 來 年 二 十 至 年 三 十 村 村 人 家庭 開心 全部 喫飯 熱鬧 朋友 見面 見面 今 這 城市 這些 人 味 味 不,4.295156800327691
某些 村 人 今 活動 超 年 年 六 十 傳統 名字 記者,1.4685108798195519
急 隊 時 限制 <BAD> 小時 七 十 二 急 挖 挖 救 人,0.73272650607158
部分 受傷 躺 擔架 送院,1.7490023768135297
澳洲 網 公開 比賽 男 單 取 入 強 十 六,1.0697885949523323
雲 多 部分 雨 時間 明天 部分 雨 變 減少 會 今 溫度 十 九 至 天 晚 變 冷 十 五 初三 <BAD> 早上 冷,2.7025486983135507
今 溫度 十 九 濕 九 十 六 百分比,0.8542934105963538
我 再 講 一 次 如果 引起  同事 誤會 說 道歉,1.8862000469989941
內地 今 情況 擴大 真 護士 醫生 有 部分 政府 要求 封關 封關 封關 現在 禁止 內地 入 政府 說 考慮 要否 減 短 去 時間,5.646929130298096
如果 再 有 某些 同事 或者 工作 內 情況 例 剛 說 工作 放棄 影響 大 會,2.4030842105998507
食 衞生 屋 主席 名字 C 字頭 電視 無綫 講 清楚 題目 解釋 為何 不願意 封關 我們 香港 我 明白 有 部分 內地 地區,6.046366125818863
有 例如 探熱 溫度,1.181113871856962
C 字頭 名字 承認 肺 炎 有 部分 看不到 意思 發燒 沒 入 可能 發現 不能 要 依靠 健康 追蹤 接觸,4.638194918632678
今 暫時 時間表 沒 如何 闊 飛機 醫療 各種 沒,2.1365763455805893
珠海 來 香港 旅遊 以前 問 問 退 票 不能 即 去,1.449089262086264
你們 做 問題 問題 有 網上 訂 訂 訂 要 即刻 給 回應 沒,2.261492390199116
年初四 復 返 珠海 但是 賣 賣 票 停 服務 不知 如何 方法 退票 有 海洋公園 入 來 開 不 顯示 金鐘 海洋公園 地鐵 站 一 樣 按 板 提醒 去 海洋公園 不,5.376941808632288
某人 一 樣 入 摸門釘 不能 小朋友 失望 想 新年 來 帶 玩 玩 入 不能 站,2.507916415412838
迪士尼 說 真 票 限制 日期 六 個 月 安排 退 票 會 另 纜車 三 六 零 服務 內 參觀 自 店鋪 或者 旅行團 組 星期 一 開始 停,3.953494360526543
我們 人 全部 靠 外 如果 澳門 真 細 靠 外,1.1100071550623598
對 社會 人人 生活 影響 甚麼,1.441764554779109
這 政府 要 考慮 評估 要,0.7903300498863499
傳染 快 防 控制 工作 有 少 困難 壓力,1.5222515697242995
專業 估 現在 情況 比較 複雜 急 時期,2.018961332579128
區域 區域 區域 看 情況 看 交通 管理 規則,2.3554644694885867
北京 多 旅遊車 旅遊車 遠 站 站 早上 落閘 關門 賣票 全部 關門 關門 關門,3.9595323360659793
交通 組 有 北京 環境 防 要 求 凌晨 真 停 全部 旅遊車 北京 世界 旅行團 公司 網上 全部 停 團 或者 飛機 加 酒店 各種,5.002556614128018
車 風車 真 求籤 中 名字 強 說 <BAD> 政府 要 尊重 人 想,1.81281700973037
世界 最 大 兩 引擎 真 名字 名字 波 七 七 七 X 完成 第 一 次 試 飛,1.7648419704567009
來 新聞 時間 今日 風車 幫 有關 主席 鄉 名字 名字 強 香港 求籤 <MUMBLE> 中 政府 工作 要 尊重 人人 想,4.347563191824481
香港 經歷 經歷 混亂 混亂 七 個月 幾 未來 怎麼辦,3.1615122929893844
大家 放心 今 年 下 半 年 復 能,0.9141129848734726
重要 大家 努力 要 計劃 好 全部 順利 會,1.8369117473827934
過去 剛剛 人 政府 事 專業 員工 名字 承諾 後 來 開會 開會 前 刺激 大家 工作 運貨 不,4.104614762937891
各位 能 冷靜 緩解 情緒,1.909662285565325
人 生活 事 要 影響 抗爭 要,1.0587284172293274
真 話 你 叫 我 信 政府 如果 信 後 六 個 月 幾 七 個 月 不理會 有否 不理會 仍然 答 不 不 信 你 星期 三 散 搬 我 怎麼辦,2.4516728832704855
粉嶺 <MUMBLE> 路 華 明 路 交通 區域 真 真,1.3994360090376374
霸 霸 路 環境 加 加 闊 華 明 路,0.3042654728311285
剛 剛 七 時 左右 警察 全部 出動 幫 幫 <MUMBLE> 各種 障礙物 搬走,2.5793752572523845
警察 撤走 完 某人 再 恢復 霸 路,1.4522399291298043
發現 發現 人人 過程 水桶 水桶 各種 搬 路,3.181963546673465
華 明 路 車 駛過 不能 霸 駛 困難 不能,1.5026827627075012
美國 波 新 七 七 七 X 飛機 完成 第 一 次 試 飛 世界 最 大 引擎 兩 飛,1.8823269617361285
深圳 來 香港 羅湖 去 內地 海關 要 求 全部 寫 寫 有關 健康 申請 表 寫 解釋 有否 住 武漢 曾經 去 或者 發燒 咳嗽 有否 再 排隊 檢測 檢測 檢測,6.564163760563897
去 香港 入 新 安排 真 香港 人 能 入 自動 E 去,1.2867005509678686
我 有 寫 我 沒 無所謂 煩 不 全部 檢測 檢測 問 意思 可 說謊 是否 是 <MUMBLE> 真 誰 定,2.450707221298908
政府 提醒 旅遊 新 安排 入 過程 可能 時間 長 加 可 返 香港 人 少 去 過程 順利,2.878320680643117
真 如果 假 報 懲罰 會 真 要 報 情況,0.8510502437205174
有 一 步 一 步 防 全部 人 探熱 溫度 評估 有 身體 不舒服 健康 申請 表 有 另 探熱 溫度 一 樣 重要 顯示,4.276420738423933
看 看 是否 全部 整地 封關 封關 C 字頭 考慮 情況,2.939089864311359
對 全部 護士 真 醫生 危險 會 壓力 一 樣 大,1.4717760493405228
估 四 月 至 五 月 明顯 清楚 情況 如何 到 六 月 七 月 會 降下,1.7007199170917782
國 負責 名字 L 強 去 武漢 命令 命令 命令 命令 工作 控制 說 安慰 安慰 前面 護士 醫生 各種,4.782503454244246
武漢 說 加油 武漢 說 <MUMBLE>,1.1401647369724306
L 強 去 超市 看 看 貨品 情況 如何 希望 武漢 全部 生活 人人 平安 健康,3.5935776217239552
 影響 加 長 假期 考慮 這,0.8877412216880363
前面 說 時間 準確 要 大家 明白 傳染病 這 傳染病 防 方法 要 跟,3.650436132191074
地方 政府 身份 我 得到 知道 消息 後,1.912010384057913
澳門 一直 今 有 病 六 肺 炎 今 開始 澳門 人 有 另 全部 湖北 或者 曾經 去 湖北 人 要 呈上 証實 醫生 入 可 有 限制 這 賭場 入,4.603343650726929
明 愛 醫 屋 有 一 男 厠所 爆炸 警察 估 信 自 做 製成 炸彈,2.0617009122276886
N B A 有 明星 名字 名字 仁 有關 加州 死亡 四 十 一 歲 止,2.011885795874944
老鼠 年初三 馬 我們 觀眾 少 後 沒 沒 座位 內地 工作 香港 人 年年 年初三 返 入 真 今 拒絕 想 問 有 新年 這 <MUMBLE>,4.623389715210515
各種 錢 帶 有 輸 想 給 不願意 要 訂 誤會 來 賺 我 去 玩,1.0332669513016741
全部 外 錢 賭 全部 停 服務 全部 人 上網 或者 打電話 錢 賭,1.909321516643152
名字 名字 仁 說 籃球 之外 自 另 工作 重要 女兒 鼓勵 歲 十 一 女兒 說 爸爸 常常 叫 我 追 自 夢想,4.386371013168963
名字 名字 拜仁 曾經 多次 來 香港 訓練 比賽 態度 全部 看 模仿,3.448115638637187
高 名字 名字 真 多次 來 香港 接觸 拳手 包括 名字 星 出名 甚麼 驕傲 不 全部 接觸 要 來 打招呼 真 專注,4.581444621637065
真 唯一 仰慕 真 尊重 全部 <MUMBLE> 打籃球 一直 今 因為 他 教 教 如何 堅持 成功 能,3.5860022081481926
有 某人 說 為何 成功 答 有否 看 清晨 四 時 美國 每天 四 時 去 練習 訓練 真 名字 名字 全部 不開心 湖 人 主 場 名字 中 心 外,4.380618662204679
有 某人 玫瑰 花瓣 名字 名字 女兒 和,2.301149378410922
 名字 名字 有 幫 幫 身份 爸爸 生意 人 老師,1.8125215149141767
真 某人 比較 真 一 樣 不能 人 一 不 時 代 代表 我們 人 以前,1.744550786487814
政府 說 兩 天 後 開始 停 高鐵 西 九龍 香港 路 城 直通車 全部 通車,2.6098423198325356
日本 第 一 次 有關 內 感染 情況 外 負責 名字 王 世界 衞生 真 見面 內地 有 能力 處理 完成 會,3.8214497378778547
內地 新 肺 炎 病 病 加 四 千 六 百 大約,0.6092262104746763
最 新 數 百分之 七 十 以上 靠 管理 站 站 不理會 去 或者 來 要 全部 香港 人 一 樣,2.0895223581217253
為甚麼 全部 封關 封關 封關 影響 香港 環境 不能 出去 不能 入 無奈 一般 封關 想 全部 不能 走 或者 入 大家 知道 影響 大,6.690881617695312
限制 限制 限制 部分 區域 區域 區域 出 入 這 地方 時間 減 低 或者 管理 人 數,3.5987692045510187
政府 說 不知 湖北 在 香港 不知 簽證 限期 七 天 估 數 會 越來越少 能,2.9646219391797235
酒店 各種 接觸 接觸 收集 收集 資料 有關 如 防何 資料 給 會 逗留 武漢 香港 人 大約 二 百 人,4.702785676528168
現在 內 這 交通 停 內地 談 如何 決定 給 安全 返 香港,1.8366414884406863
政府 決定 即 開始 非 合適 人人 傳染 肺 炎 政府 服務 要 付錢,2.7386340095462156
工作 忙碌 真 不 安全,1.0398237071094574
政府 內 護士 醫生 全部 工作 放棄 有 醫生 組 前 醫生 說 想 一 樣 不能 未 參考 外國 工作 放棄 前 重要 甚麼 急 服務 影響 不,4.901570143799545
但是 現在 病 房 情況 醫生 人 數 真 天天 做 生活 工作 服務 差不多 急,2.6044403197394663
醫生 組 說 今 前面 口罩 緊張 希望 醫生 管理 屋 政府 快 快 買 多 口罩 另 防 防 全身裝備 資源 給 幫 放心 工作 <MUMBLE>,4.372389259716229
政府 建議 人人 內地 返 香港 後 最 好 留 家 天 天 十 四 最近 去 湖北 入 時 聯絡 衞生 屋 接受 評估,3.247567816776837
